district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.59.4_1,Mugla,Fethiye,low,2071,9,0.23513635462383914,2193928,8275.678395785304,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,1.3768102756615694,1.1798433751520636,0.25,30,3,0.0023402775679034985,0.007020832703710496,0.07020832703710496,0.07020832703710496,0.006996244235276228,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,10,0.23513635462383914,2193928,7892.260334504628,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,1.3130216771444592,1.1798433751520636,0.25,31,3,0.0022318508450379507,0.006695552535113852,0.06918737619617647,0.06918737619617647,0.006673187267019931,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,11,0.23513635462383914,2193928,4730.499200272766,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,0.7870049555407285,1.1798433751520636,0.25,30,3,0.001337736996766567,0.0040132109902997004,0.04013210990299701,0.04013210990299701,0.004005168820977789,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2071,12,0.23513635462383914,2193928,3765.396644788262,1.9441070114292855e-4,6.284224049374026e-7,1.8852654376511069e-6,0.6264425155919956,1.1798433751520636,0.25,31,3,0.0010648158230200128,0.0031944474690600386,0.0330092905136204,0.0330092905136204,0.003189350650361411,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,1,0.23513635462383914,2193928,3774.6937072740748,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,0.6279892517689902,1.1908146841448441,0.25,31,3,0.001077371049338821,0.0032321131480164632,0.03339850252950345,0.03339850252950345,0.003226895493179671,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,2,0.23513635462383914,2193928,3126.112102751823,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,0.520085854004514,1.1908146841448441,0.25,29,3,8.922532363360245e-4,0.0026767597090080735,0.025875343853744712,0.025875343853744712,0.0026731803821165023,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,3,0.23513635462383914,2193928,3466.1861837865263,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,0.5766633896290498,1.1908146841448441,0.25,31,3,9.893169977827465e-4,0.0029679509933482396,0.030668826931265145,0.030668826931265145,0.0029635509808823013,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,4,0.23513635462383914,2193928,4736.173495974438,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,0.7879489782849164,1.1908146841448441,0.25,30,3,0.001351796093912369,0.004055388281737107,0.040553882817371066,0.040553882817371066,0.0040471762993554705,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,5,0.23513635462383914,2193928,6406.372474748733,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,1.0658170884747757,1.1908146841448441,0.25,31,3,0.0018285033888378048,0.005485510166513414,0.05668360505397194,0.05668360505397194,0.005470492228518697,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,6,0.23513635462383914,2193928,7445.890982598921,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,1.2387599814800696,1.1908146841448441,0.25,30,3,0.002125202202691621,0.006375606608074863,0.06375606608074863,0.06375606608074863,0.006355325552498403,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,7,0.23513635462383914,2193928,8461.901530606445,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,1.407791895937949,1.1908146841448441,0.25,31,3,0.0024151913872807636,0.007245574161842291,0.07487093300570366,0.07487093300570366,0.007219388271479832,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,8,0.23513635462383914,2193928,10047.97467293547,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,1.6716641364809814,1.1908146841448441,0.25,31,3,0.002867887531178796,0.008603662593536388,0.08890451346654267,0.08890451346654267,0.008566757005442072,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,low,2072,9,0.23513635462383914,2193928,8275.678395785304,1.9441070114292855e-4,6.342660758243675e-7,1.9027964172080303e-6,1.3768102756615694,1.1908146841448441,0.25,30,3,0.002362039680219926,0.007086119040659779,0.07086119040659779,0.07086119040659779,0.0070610716968702025,0.15,0.6
